Filename,Seed,Area,PL,L,W,L/W,Circularity,Distance between IS and CG (DS)[mm]
T57,56,1611.470013,160.785429,60.989425,35.61647,1.712394,0.783319,3.223774
T11 ,145,1463.182898,153.208513,57.057462,32.055039,1.779984,0.783326,1.317708
T55,42,1616.077903,161.014219,62.828954,34.312595,1.831076,0.783328,3.7534
T31 ,27,1387.691598,149.203372,56.647535,32.522897,1.741774,0.783331,5.503613
T58,87,1474.917457,153.820268,55.771394,33.313801,1.674123,0.78334,3.424297
T66,103,1542.062806,157.282451,55.8539,33.123801,1.686216,0.783342,4.18186
T82,125,1523.072167,156.310861,59.32052,32.058516,1.850383,0.783343,4.386622
T16 ,15,1622.102883,161.312205,58.299339,34.000299,1.714671,0.783346,2.238654
T62,208,1504.526789,155.354978,57.075447,32.946451,1.73237,0.783356,7.574194
T41 ,95,1368.16948,148.146834,55.248011,31.397107,1.759653,0.783367,6.475876
T15 ,18,1656.304694,163.000344,61.163881,32.937401,1.856974,0.783381,3.773648
T60,135,1660.973738,163.229055,60.967099,34.711967,1.756371,0.783389,5.032092
T48,120,1286.139203,143.634532,53.793622,31.03988,1.733049,0.783394,4.893341
T32 ,49,1432.999289,151.612692,57.666377,31.027141,1.858579,0.783402,2.753625
T3 ,5,1369.522488,148.21572,55.509288,31.349204,1.770676,0.783412,3.613999
T20 ,47,1558.256789,158.098967,60.657753,31.573802,1.921142,0.783413,2.40668
T78,186,1320.785219,145.553492,55.200663,31.329287,1.761951,0.783424,2.478428
T48,164,1499.821535,155.105127,58.830563,32.430771,1.814035,0.783424,2.24297
T54,58,1846.388735,172.094271,64.415029,35.071363,1.836684,0.78343,3.149052
T53,130,1528.245364,156.56735,60.480718,31.95039,1.892957,0.783431,7.601549
T41 ,100,1243.951375,141.255773,51.560105,33.506474,1.53881,0.783431,1.418634
T37 ,79,1359.717586,147.682353,54.65089,30.997288,1.763086,0.783432,1.610953
T45 ,119,1236.216216,140.815679,52.153619,32.685231,1.595633,0.783434,0.478075
T13 ,73,1526.120883,156.457442,59.118866,33.048201,1.788868,0.783441,0.469225
T31 ,97,1446.58292,152.325224,57.069134,32.205975,1.772005,0.783447,6.378089
T84,46,1291.692928,143.938533,54.931974,34.444686,1.594788,0.783457,3.166134
T20 ,65,1699.530751,165.105557,62.035011,34.020555,1.823457,0.783458,5.305054
T3 ,1,1305.35322,144.697356,55.35285,30.809782,1.7966,0.78346,6.315672
T38 ,11,1368.449856,148.153004,55.174198,30.366936,1.816917,0.783462,0.982403
T28 ,7,1361.119522,147.755675,55.202577,31.086788,1.775757,0.783462,3.352781
T10 ,65,1540.492156,157.189319,58.970854,32.443546,1.817645,0.783472,0.933645
T65,42,1733.713492,166.755883,61.857426,35.09645,1.762498,0.783475,12.829312
T63,45,1126.141398,134.396676,49.484276,31.196784,1.586198,0.783476,3.833038
T36 ,31,1373.042838,148.399625,54.05024,30.954929,1.746095,0.783481,8.412246
T10 ,138,1428.528082,151.367734,55.0014,32.317042,1.701932,0.783487,2.999599
T63,10,1118.908779,133.963246,49.115217,33.1702,1.480703,0.78349,7.438242
T31 ,94,1620.145211,161.199977,59.764048,33.538228,1.781968,0.783491,6.914602
T24 ,48,1684.005202,164.345759,61.22102,33.674028,1.818049,0.783495,5.103208
T34 ,15,1643.13628,162.338521,58.890707,33.798437,1.742409,0.783502,9.690038
T43 ,70,1200.671704,138.770168,53.022288,30.29845,1.75,0.783505,2.01657
T8,182,1447.230443,152.352506,58.450383,30.751166,1.900753,0.783517,1.682537
T39,7,1366.943249,148.065373,54.736868,30.313421,1.805697,0.783526,4.826392
T21 ,151,1612.378671,160.808314,58.969255,32.898547,1.792458,0.783538,0.6219
T40 ,43,1545.155807,157.420237,56.826359,34.070415,1.667909,0.78354,7.906802
T16 ,185,1467.213115,153.397457,58.270242,31.729852,1.836449,0.78355,4.580794
T14 ,74,1785.474739,169.217933,62.846914,35.817547,1.75464,0.783557,3.834305
T63,14,1342.441913,146.729474,52.882297,32.401541,1.632092,0.783557,5.336888
T66,168,1521.415538,156.20399,56.132603,33.65232,1.668016,0.783562,8.50862
T13 ,161,1720.539611,166.110819,60.527156,35.311825,1.714076,0.783572,5.401963
T8,5,1458.648894,152.946481,57.64751,31.522029,1.828801,0.783577,2.812269
T12 ,129,1645.355295,162.439162,61.780357,32.190376,1.919218,0.783589,2.389742
T34 ,195,1391.379972,149.37663,55.950043,31.483532,1.777121,0.783593,7.649883
T54,45,1707.338616,165.465228,61.650526,36.308764,1.697952,0.783639,9.883931
T82,20,1611.444619,160.749803,59.748957,33.962914,1.759241,0.783654,0.625926
T44 ,5,1361.655475,147.766654,51.805817,34.029548,1.522377,0.783654,2.448498
T57,160,1719.511893,166.05199,63.009513,35.606044,1.76963,0.783659,0.362436
T78,149,1477.482679,153.922229,57.816305,32.455334,1.781411,0.783663,1.233704
T74,122,1628.84232,161.612428,59.814881,34.333294,1.742183,0.783681,5.33225
T15 ,188,1524.907918,156.371052,58.779058,33.162664,1.772447,0.783684,4.693532
T4 ,272,1312.532683,145.072508,55.928002,30.29401,1.846174,0.7837,7.596101
T43 ,47,1453.120627,152.644291,57.294639,31.961704,1.792603,0.783701,5.357533
T80,55,1521.22128,156.18003,56.323228,38.373878,1.467749,0.783703,0.933031
T2 ,117,1303.713935,144.583939,56.13115,30.596685,1.83455,0.783704,6.593449
T54,197,1568.667037,158.59599,59.373485,33.174388,1.789739,0.783712,9.897576
T24 ,19,1472.764051,153.670876,57.697476,33.17692,1.739085,0.783718,3.443069
T56,177,1866.988832,173.018728,65.691316,36.880447,1.781196,0.783728,2.666693
T67,115,1172.839506,137.132853,52.209685,31.612074,1.651574,0.783728,3.447856
T41 ,79,1501.23923,155.147082,57.631873,32.172232,1.791355,0.783741,8.452737
T32 ,184,1437.777179,151.832297,56.736869,31.880132,1.779694,0.783742,2.485294
T14 ,38,1584.443509,159.388081,58.856482,34.596667,1.701218,0.783745,6.708952
T17 ,7,1461.493008,153.078945,56.235309,31.814934,1.767576,0.783747,0.257531
T48,51,1320.166568,145.487698,53.491981,31.650982,1.690058,0.783765,2.60552
T97,45,1282.282921,143.384804,48.890333,34.597576,1.413114,0.783768,6.444033
T20 ,20,1396.265974,149.620466,54.967406,31.550077,1.742227,0.783783,1.548078
T52,25,1872.870113,173.284061,67.236107,35.811798,1.877485,0.783791,2.254052
T2 ,173,1409.990792,150.35296,57.628603,31.583928,1.824618,0.783794,1.334442
T12 ,177,1417.793189,150.766497,56.337816,30.814444,1.828292,0.783814,8.512353
T10 ,28,1597.536184,160.038033,59.434684,33.30652,1.784476,0.783816,5.360767
T40 ,14,1496.430595,154.890617,54.682188,36.095561,1.514928,0.78382,4.446199
T17 ,187,1292.648765,143.957713,53.717431,30.776469,1.745406,0.783828,1.682494
T55,110,1833.756345,171.460518,65.98158,36.743685,1.795726,0.783832,2.454815
T49,101,1779.31228,168.895324,65.056253,36.459585,1.784339,0.783839,2.994763
T42 ,56,1580.170116,159.160791,58.15495,33.636219,1.728938,0.783865,2.715128
T96,159,1741.949198,167.108714,63.6384,35.473506,1.79397,0.783876,3.451711
T24 ,150,1486.056928,154.34543,58.493341,31.501463,1.856845,0.783895,1.162992
T15 ,29,1590.867532,159.694512,59.395789,32.857995,1.807651,0.783906,4.233193
T41 ,225,1481.470554,154.105929,56.496935,34.954574,1.616296,0.783906,7.014506
T64,187,1425.578318,151.170672,53.796286,34.314213,1.567755,0.783909,2.058909
T15 ,23,1647.814843,162.525564,61.710254,32.329027,1.908819,0.783926,8.954633
T31 ,78,1485.536476,154.313857,58.426212,31.38683,1.861488,0.783941,0.672346
T84,111,1275.431741,142.984784,53.615059,33.701068,1.590901,0.783948,3.90101
T72,78,1505.98659,155.370941,59.53403,31.717292,1.877021,0.783955,7.52106
T10 ,131,1323.391085,145.647375,54.785827,30.871671,1.774631,0.783958,0.499882
T21 ,89,1733.266104,166.682204,62.739268,34.473951,1.819904,0.783965,4.58504
T12 ,15,1588.058408,159.547151,60.69206,33.103171,1.833421,0.783968,5.125956
T77,154,1291.496599,143.880607,50.056657,33.839691,1.479229,0.783968,8.386131
T67,122,1427.104483,151.245511,56.381179,31.781419,1.77403,0.783972,4.782164
T29 ,126,1272.67138,142.82779,52.491344,30.431369,1.724909,0.783972,4.347876
T66,100,1420.580044,150.898232,57.811906,32.234853,1.79346,0.783984,2.41635
T22 ,223,1333.610946,146.206278,54.94684,32.566228,1.687234,0.783984,3.4482
T8,88,1406.333745,150.138802,57.835172,30.610653,1.889381,0.783993,0.33579
T17 ,118,1297.35408,144.20421,52.76584,30.526569,1.728522,0.783994,3.638763
T79,94,1528.884087,156.54344,59.095034,33.099244,1.785389,0.783998,8.805877
T64,103,1435.380318,151.680269,55.045828,32.813864,1.677517,0.784005,0.714423
T79,19,1583.033897,159.286955,57.07039,35.306888,1.61641,0.784043,4.713737
T86,159,1298.096941,144.240891,50.789163,36.10042,1.406886,0.784044,3.811264
T28 ,192,1292.879699,143.949643,52.255855,30.919353,1.690069,0.784055,2.399223
T19 ,164,1413.630573,150.521896,54.742012,34.725493,1.576421,0.784055,2.53105
T14 ,213,1611.027244,160.687697,60.766983,33.378679,1.820533,0.784057,1.661083
T82,114,1445.907299,152.229026,55.382951,32.430071,1.707765,0.784071,1.343697
T65,94,1602.654719,160.267841,60.855802,32.835652,1.853345,0.784074,9.131368
T14 ,61,1618.169143,161.040664,58.014533,34.870825,1.663698,0.784084,8.12001
T2 ,20,1315.224064,145.185117,54.3955,30.809121,1.765565,0.784089,0.378478
T8,216,1343.299233,146.725376,56.005166,30.026515,1.86519,0.784101,2.718806
T24 ,15,1665.79974,163.391794,60.38455,33.998564,1.776091,0.784101,8.157641
T21 ,139,1450.018908,152.442254,57.383163,31.344509,1.830725,0.784102,5.367969
T20 ,29,1736.471645,166.819915,61.473195,34.269097,1.793838,0.784119,8.820313
T67,14,1469.112465,153.440756,57.682454,31.667394,1.821509,0.784122,9.801678
T10 ,232,1481.020724,154.05986,57.693844,30.792941,1.873606,0.784137,5.414235
T72,9,1490.66092,154.560159,58.925565,31.211183,1.887963,0.78414,3.656377
T87,48,1448.820518,152.375124,55.720065,36.440554,1.529067,0.784145,4.495444
T46,148,1571.523443,158.695787,60.655646,32.973665,1.839518,0.784151,11.431834
T73,181,1425.539278,151.145206,57.91191,30.807939,1.879772,0.784152,4.360091
T81,97,1805.249879,170.087565,62.891908,35.460514,1.773576,0.784155,6.719836
T16 ,21,1485.867722,154.309614,56.925665,32.145796,1.770859,0.784159,7.361364
T64,9,1645.020584,162.363277,60.470124,33.676273,1.79563,0.784162,4.284228
T37 ,81,1303.042674,144.504248,55.08856,30.87697,1.784131,0.784165,1.605992
T15 ,131,1436.87469,151.743617,57.21614,32.324987,1.770028,0.784166,3.244217
T70,36,1653.882258,162.797146,61.386248,33.354336,1.840428,0.784189,6.289539
T87,119,1308.105883,144.782112,53.185511,35.734841,1.488338,0.784193,5.714257
T41 ,106,1502.566977,155.169695,57.703504,32.884284,1.754744,0.784206,7.760326
T37 ,44,1660.262722,163.105706,59.431438,34.233345,1.736069,0.784239,6.293585
T14 ,21,1783.490878,169.050319,64.442858,34.840469,1.849655,0.78424,7.822186
T16 ,80,1449.830413,152.418902,57.259833,33.01335,1.734445,0.784241,6.991759
T32 ,37,1500.747311,155.071621,57.472726,32.269721,1.781011,0.784247,0.410097
T7,58,1495.448457,154.79637,58.865838,31.077354,1.894171,0.784259,5.601874
T28 ,164,1379.720552,148.685817,55.856945,31.740883,1.759779,0.784263,1.254421
T24 ,147,1345.903771,146.851176,54.144781,32.477082,1.667169,0.784276,5.75635
T62,126,1503.205975,155.19527,55.884916,34.807274,1.605553,0.78428,4.345243
T82,83,1369.386546,148.126059,52.397251,36.760731,1.425359,0.784283,1.693623
T42 ,52,1362.066777,147.729426,52.607519,31.556467,1.667092,0.784286,3.300331
T32 ,109,1273.6138,142.852032,54.516899,30.243339,1.802608,0.784287,5.645994
T14 ,31,1505.750363,155.325292,57.863875,32.726447,1.768107,0.784293,0.975448
T88,16,1569.893816,158.598677,61.482822,36.089278,1.703631,0.784298,1.732915
T20 ,71,1677.066693,163.922737,62.193738,33.607185,1.850608,0.784299,1.159932
T67,105,1375.17795,148.435736,56.358408,30.254045,1.862839,0.784317,9.78777
T76,214,1576.057422,158.907718,58.559915,34.06534,1.719047,0.784318,8.688742
T35 ,194,1769.567733,168.380109,62.892156,34.89601,1.802274,0.784324,5.933516
T12 ,111,1529.677891,156.550518,59.695177,31.68568,1.88398,0.784334,6.575384
T9 ,162,1671.911342,163.666551,61.205118,33.584587,1.822417,0.784338,6.189861
T8,148,1428.238529,151.269912,57.857329,31.202528,1.854251,0.784342,1.742436
T24 ,206,1266.579974,142.451874,52.574247,30.791702,1.707416,0.784343,9.607251
T7,146,1425.056723,151.099304,57.083467,30.094209,1.896826,0.784363,4.157643
T34 ,111,1383.8126,148.895554,54.582834,31.274768,1.745267,0.784375,0.687659
T45 ,77,1301.081081,144.376043,51.319877,34.522222,1.486575,0.784375,4.603318
T12 ,94,1535.908758,156.864388,58.436171,32.261831,1.81131,0.78438,6.513625
T36 ,86,1406.543277,150.112818,56.181907,31.020101,1.811145,0.784382,3.582012
T42 ,43,1540.434175,157.094593,59.075438,32.56618,1.814012,0.784387,7.131352
T56,194,1810.266081,170.297963,64.544206,36.563492,1.765264,0.784392,1.617638
T46,28,1420.507371,150.854867,55.013009,32.637624,1.68557,0.784395,1.451409
T79,52,1584.164636,159.307823,60.672745,34.29239,1.769277,0.784397,2.75706
T43 ,32,1503.078645,155.176669,58.846549,32.027311,1.837386,0.784402,1.452813
T48,56,1433.789411,151.557772,54.810256,33.516846,1.635305,0.784402,11.165742
T79,149,1513.681936,155.721547,58.030945,32.505573,1.785261,0.784417,3.866392
T40 ,158,1463.342776,153.110114,57.744185,32.567211,1.773077,0.784419,3.781099
T63,21,1263.335141,142.262014,52.974109,30.548877,1.734077,0.784423,3.339216
T52,91,1826.955594,171.077687,63.968626,34.891978,1.833333,0.784424,2.759062
T7,235,1591.809956,159.687753,59.807972,32.622288,1.833347,0.784437,3.654979
T14 ,160,1469.379581,153.423125,57.648622,32.073322,1.797401,0.784444,5.266872
T7,46,1445.422487,152.166758,57.095438,31.600725,1.806776,0.78445,8.900774
T81,51,1645.284234,162.344367,60.283653,34.318124,1.756613,0.78447,6.769793
T28 ,183,1317.320587,145.265062,52.503612,30.003388,1.749923,0.784475,5.086291
T16 ,25,1637.648389,161.966365,60.581785,32.953365,1.83841,0.784478,2.520101
T81,179,1710.639326,165.53537,60.705145,36.26875,1.673759,0.784489,11.165851
T35 ,180,1746.838582,167.277584,61.393664,34.374996,1.785998,0.78449,1.304112
T41 ,119,1694.205122,164.7381,61.043002,33.878658,1.801813,0.784491,4.986848
T42 ,116,1538.275993,156.972329,58.646232,33.786852,1.735771,0.784509,1.059034
T83,36,1196.70607,138.451187,49.676868,33.501149,1.482841,0.78452,2.462251
T8,8,1371.845362,148.236298,54.959348,31.588492,1.739853,0.784523,6.350237
T15 ,10,1597.920639,159.985095,60.208271,32.506306,1.852203,0.784524,0.910136
T32 ,260,1268.46838,142.541464,52.723349,30.872766,1.707762,0.784526,2.510138
T41 ,206,1502.124395,155.115101,56.684633,35.557139,1.594184,0.784526,1.678159
T70,110,1599.570873,160.066818,59.437261,34.141122,1.740929,0.784532,10.255423
T51,20,1442.344511,151.996042,57.320605,31.212747,1.836449,0.784539,2.180097
T77,113,1395.011338,149.47935,56.281202,32.10315,1.753136,0.784558,4.193679
T50,27,1468.10867,153.345699,56.020341,32.55117,1.720993,0.784558,4.959808
T54,28,1835.537274,171.463901,64.309163,35.521793,1.810414,0.784563,3.108302
T55,189,1769.786595,168.364701,61.411452,37.272046,1.647654,0.784565,5.436331
T20 ,164,1528.055112,156.443437,58.795993,32.730505,1.796367,0.784574,2.790796
T72,208,1125.119732,134.24143,48.866461,31.901729,1.531781,0.784577,2.792508
T29 ,146,1298.897172,144.236223,52.535249,30.142734,1.742883,0.784578,2.502174
T24 ,36,1703.366566,165.173126,60.754301,33.742611,1.800522,0.784584,10.61101
T93,86,1333.811019,146.159182,53.944622,34.150625,1.579609,0.784607,5.54709
T86,10,1068.113351,130.793736,48.797035,33.257729,1.467239,0.784609,6.077977
T3 ,256,1428.488843,151.25704,55.769043,34.002986,1.640122,0.784613,3.875871
T72,190,1621.527778,161.153217,59.822935,33.54102,1.783575,0.784614,2.60079
T9 ,14,1460.254481,152.928891,58.393225,32.423859,1.800934,0.78462,3.654245
T96,21,1518.625784,155.954277,58.945727,31.54875,1.868401,0.784632,2.813943
T7,240,1558.459309,157.985983,57.761851,32.835276,1.75914,0.784636,7.549758
T79,125,1609.543433,160.553629,60.060861,33.645132,1.785128,0.784643,8.063014
T65,210,1461.293337,152.980729,56.585821,32.908539,1.719487,0.784646,1.019364
T57,154,1718.769337,165.910562,62.749712,33.426024,1.877271,0.784656,10.336087
T34 ,44,1462.53586,153.043767,56.996041,32.186012,1.770833,0.784666,1.691411
T40 ,146,1326.345609,145.744065,54.455845,31.187998,1.746051,0.784666,3.347826
T38 ,136,1308.113285,144.738766,53.269104,30.272173,1.759672,0.784667,2.272358
T34 ,192,1408.434796,150.183887,56.654173,30.514351,1.85664,0.784693,1.64572
T45 ,98,1397.837838,149.617453,54.75054,30.749203,1.780551,0.784697,3.142231
T53,49,1783.452211,168.997923,64.36788,36.731668,1.752381,0.784709,5.147051
T49,44,1748.137295,167.316084,62.504793,36.020867,1.735238,0.784712,1.781092
T80,146,1865.858969,172.857826,64.783254,35.125932,1.844314,0.784713,2.989679
T74,92,1823.913951,170.903113,65.325854,34.194601,1.910414,0.784719,2.904847
T7,102,1514.994123,155.758727,58.731011,32.340349,1.816029,0.784722,6.248897
T21 ,84,1480.27228,153.963356,57.552063,32.044498,1.796005,0.784724,1.487645
T32 ,235,1357.533139,147.441664,54.174248,31.357059,1.727657,0.784729,5.317932
T71,105,1607.043955,160.419866,61.011232,32.275999,1.890297,0.784732,3.676926
T41 ,190,1913.430898,175.042711,64.93785,36.422064,1.782926,0.784756,3.108773
T43 ,28,1534.984607,156.779344,59.367409,33.396246,1.777667,0.784759,3.242655
T20 ,100,1620.532149,161.087954,59.937484,34.031558,1.761232,0.784768,4.975501
T44 ,125,1566.808277,158.395137,59.473272,32.965861,1.804087,0.784769,5.651851
T6 ,143,1288.004998,143.612362,53.061224,30.416038,1.744515,0.784772,3.172671
T19 ,211,1236.178344,140.692767,48.791771,32.750748,1.489791,0.784779,3.431555
T8,207,1582.387621,159.179359,60.387751,31.732018,1.903054,0.784782,9.275182
T56,35,1845.625718,171.910472,65.763046,35.711402,1.841514,0.784782,1.056471
T60,122,1249.845301,141.467804,53.963475,32.56712,1.656993,0.784785,4.308442
T10 ,104,1609.976636,160.559226,59.309475,33.82181,1.753587,0.7848,7.076694
T19 ,76,1508.917197,155.438262,57.324643,33.671323,1.702477,0.784801,4.342047
T52,10,1986.16061,178.333181,65.958799,37.358336,1.765571,0.784802,9.930765
T24 ,273,1540.384338,157.049077,58.463691,32.822263,1.781221,0.784817,12.643951
T28 ,115,1413.353809,150.433256,54.933529,31.624828,1.737038,0.784825,3.65287
T79,111,1451.742594,152.462002,56.544018,35.791075,1.579836,0.784831,3.444577
T13 ,153,1601.772252,160.145857,58.561425,34.192945,1.712676,0.784837,1.800451
T75,40,1613.165326,160.71439,58.549065,35.044099,1.670725,0.784837,5.452158
T23,91,1369.284065,148.067085,55.384443,31.89547,1.736436,0.784849,3.165455
T76,183,1642.853908,162.185009,59.922511,34.632256,1.730251,0.784851,6.542796
T69,6,1643.398132,162.210497,61.46614,35.956298,1.709468,0.784865,8.781536
T51,107,1468.327772,153.326585,58.060195,31.798728,1.825865,0.78487,2.317786
T42 ,68,1356.353942,147.362634,54.701517,30.384109,1.800333,0.784889,7.101015
T30 ,231,1455.002093,152.627251,56.58408,31.27338,1.809337,0.784891,6.087082
T55,80,1442.815705,151.986142,56.552883,33.833738,1.671494,0.784897,3.417978
T52,146,1645.248563,162.298296,61.310744,34.686344,1.767576,0.784898,1.171624
T18 ,77,1305.847277,144.591534,54.490831,30.310045,1.797781,0.784904,0.764858
T8,3,1426.141263,151.104265,57.857329,30.530615,1.895059,0.784908,2.505772
T86,72,1337.652159,146.340565,52.692105,33.653059,1.565745,0.784917,8.555546
T17 ,198,1357.428928,147.418134,55.63669,31.122958,1.787641,0.78492,5.801637
T77,51,1324.716553,145.630178,53.375833,31.65861,1.685982,0.784928,8.276057
T26 ,66,1190.93179,138.080811,52.075223,33.429648,1.557756,0.784928,3.971415
T57,171,1455.038242,152.62522,56.567842,32.169479,1.758432,0.784931,9.257243
T38 ,45,1255.985771,141.801434,53.269104,31.198086,1.707448,0.784934,3.974819
T95,115,1417.525773,150.644217,56.946516,32.371791,1.75914,0.784939,5.220151
T37 ,180,1432.602483,151.443037,56.832998,30.634917,1.855171,0.784941,5.460532
T7,238,1606.571718,160.374618,59.17385,33.216035,1.781484,0.784944,6.166083
T43 ,64,1376.994123,148.474314,54.991539,30.974471,1.775383,0.784945,6.226205
T10 ,29,1479.807021,153.916705,57.461972,32.317042,1.77807,0.784953,6.224491
T47,39,1837.331547,171.505079,62.788411,35.087857,1.789463,0.784953,5.443497
T32 ,141,1363.658638,147.752232,55.899371,30.533604,1.830749,0.78496,2.8795
T69,39,1770.007574,168.332296,61.490779,36.544785,1.682614,0.784965,5.062328
T74,131,1406.184802,150.037084,54.421117,34.102958,1.595789,0.784974,11.236978
T19 ,77,1451.592357,152.439453,55.63301,31.975309,1.739874,0.784982,2.163997
T35 ,42,1549.5771,157.500322,59.109666,32.445402,1.82182,0.784983,8.983492
T14 ,26,1347.438269,146.868158,55.354667,30.965563,1.78762,0.784989,2.306817
T59,54,1755.773372,167.650598,62.308343,34.715532,1.794826,0.784997,5.870809
T20 ,2,1869.134385,172.977941,64.811489,35.765951,1.8121,0.784999,12.025145
T24 ,211,1552.087849,157.624845,59.298017,33.246528,1.783585,0.785013,1.843473
T33 ,19,1583.6638,159.220045,60.18161,32.421301,1.856237,0.785014,7.983877
T24 ,167,1340.991186,146.513899,55.275119,30.337884,1.821983,0.785015,6.870364
T57,157,1864.805327,172.775731,64.999196,37.167209,1.748832,0.785015,2.759006
T81,55,1952.869182,176.807252,65.672667,38.298813,1.714744,0.785024,8.414534
T28 ,63,1385.776701,148.938888,53.68499,32.388448,1.657535,0.785031,4.769113
T43 ,81,1324.937028,145.632035,54.067677,31.467512,1.718206,0.785039,0.968937
T71,164,1483.057248,154.07545,55.276447,33.49323,1.650377,0.785056,5.276337
T32 ,227,1487.271213,154.2927,57.674874,32.006694,1.801963,0.785072,3.803203
T54,73,1500.403775,154.972408,58.66368,34.840343,1.683786,0.785072,1.933905
T73,124,1336.370977,146.253741,54.817517,31.165317,1.758927,0.785096,10.292495
T59,80,1313.457588,144.994328,51.810612,30.441908,1.70195,0.785098,6.10859
T19 ,38,1414.394904,150.462461,57.271284,30.394435,1.884269,0.785099,3.742196
T3 ,122,1475.315065,153.668481,59.645928,33.21171,1.795931,0.7851,7.921525
T81,43,1933.947072,175.939948,67.119839,37.430487,1.793186,0.785101,2.519743
T12 ,8,1484.842738,154.163673,58.630558,31.7668,1.845655,0.785102,4.795792
T57,110,1637.21195,161.88046,59.628894,33.079901,1.802572,0.785102,11.3485
T37 ,204,1442.688696,151.959462,57.937792,30.386984,1.906665,0.785104,2.234187
T76,126,1627.456752,161.396602,60.244723,34.739967,1.734162,0.78511,2.880426
T13 ,103,1580.61103,159.056676,58.534318,34.976895,1.673514,0.785111,1.830505
T95,29,1665.825274,163.286955,62.566789,34.055746,1.837187,0.785121,5.769893
T16 ,154,1618.004522,160.925209,61.203771,33.051855,1.85175,0.78513,2.979199
T19 ,13,1581.273885,159.087863,58.788187,33.470207,1.756433,0.785132,6.708411
T47,120,1383.441985,148.80055,55.722077,32.300382,1.725121,0.785166,3.318399
T13 ,124,1650.04629,162.504375,59.582376,34.192945,1.742534,0.785192,4.765273
T27 ,76,1204.469561,138.840137,51.735858,33.881527,1.526964,0.785192,4.596594
T9 ,82,1568.47722,158.435535,61.122353,32.233415,1.896242,0.785205,6.026158
T10 ,223,1305.944109,144.568625,52.903671,30.421182,1.739041,0.785211,8.743111
T95,157,1518.758635,155.90247,58.475059,33.134348,1.764787,0.785222,7.371555
T55,94,1662.695535,163.122183,61.770973,34.339003,1.798858,0.785229,3.834979
T50,129,1643.612693,162.181659,59.790869,33.764502,1.77082,0.785246,2.094085
T19 ,124,1462.802548,153.001092,56.534753,31.42882,1.798819,0.785247,10.020575
T72,6,1511.733716,155.538859,58.271724,35.267179,1.652293,0.785249,5.333652
T11 ,61,1409.109962,150.165017,57.357876,31.932757,1.796208,0.785267,1.576171
T60,72,1689.43838,164.42409,61.196052,34.267016,1.785859,0.785274,1.4779
T50,23,1620.44571,161.031504,61.986522,32.707026,1.895205,0.785277,3.763234
T30 ,148,1275.533696,142.868659,54.309856,30.325429,1.790901,0.785286,2.243689
T48,117,1660.321237,162.999647,59.265783,36.530039,1.622385,0.785287,4.124048
T15 ,138,1518.377263,155.874995,57.991603,32.554488,1.78137,0.785302,8.7895
T22 ,145,1397.263534,149.528806,56.9584,31.420845,1.812758,0.785305,3.700035
T59,43,1599.46536,159.981835,59.916693,33.834504,1.770875,0.785314,6.001268
T39,12,1372.649248,148.203982,56.611563,30.734028,1.841983,0.785325,4.392254
T31 ,10,1544.658292,157.214433,59.384884,35.16536,1.688732,0.78534,6.691405
T33 ,229,1577.998661,158.901662,59.614131,32.642933,1.826249,0.785343,10.257067
T79,114,1456.13991,152.642657,55.317535,32.097171,1.72344,0.785346,3.085783
T76,22,1474.843764,153.619793,55.769396,33.691058,1.655317,0.785347,10.520989
T14 ,193,1605.340176,160.270498,60.123697,32.984076,1.82281,0.785362,4.449583
T6 ,66,1253.514161,141.622824,52.78825,30.514299,1.729951,0.785367,1.988837
T15 ,61,1523.340561,156.123023,59.428765,33.319834,1.783585,0.785368,2.807389
T79,55,1429.504737,151.237064,55.44231,32.183171,1.722711,0.785378,8.968544
T21 ,170,1544.43464,157.198758,56.746976,33.324929,1.702839,0.785382,2.549714
T4 ,134,1400.122015,149.673966,56.401286,30.580349,1.844364,0.785386,0.479121
T87,38,1427.211689,151.114599,54.983434,35.669993,1.541448,0.78539,1.229853
T11 ,21,1597.037865,159.852586,59.819018,33.135269,1.805297,0.785391,6.330497
T76,103,1407.594421,150.071965,57.600874,30.709539,1.875667,0.785395,3.7945
T35 ,196,1677.135851,163.811748,61.017807,34.65835,1.760551,0.785395,1.466589
T18 ,55,1008.810965,127.046271,46.420942,32.714228,1.418983,0.785409,2.368138
T80,140,1587.433724,159.36925,59.870167,33.935377,1.76424,0.78541,5.234818
T16 ,72,1466.365178,153.170761,54.883092,34.041839,1.612225,0.785417,5.754762
T20 ,22,1761.306909,167.869328,62.745126,35.555973,1.764686,0.78542,6.639346
T49,66,1467.250678,153.215158,57.052434,32.523334,1.7542,0.785436,9.165893
T59,181,1406.524591,150.010875,56.042518,33.544294,1.670702,0.785438,5.231601
T12 ,146,1608.918267,160.440167,59.056415,33.152237,1.78137,0.785448,4.699567
T25 ,166,1021.551227,127.842635,47.829458,31.979739,1.495618,0.78545,2.48038
T10 ,45,1661.103863,163.020403,61.264799,33.461033,1.83093,0.785458,4.489965
T13 ,22,1590.398095,159.513025,59.526856,34.154244,1.742883,0.785459,4.961923
T72,69,1424.449234,150.960823,57.220502,31.901729,1.793649,0.785468,2.793465
T71,129,1563.743014,158.169391,57.825072,32.874934,1.758941,0.785471,3.481338
T12 ,78,1542.410533,157.086327,57.818645,32.873228,1.758837,0.785476,0.985157
