Filename,Seed,Area,PL,L,W,L/W,Circularity,Distance between IS and CG (DS)[mm]
T67,163,1610.772713,157.60859,58.364206,34.836244,1.675387,0.814863,7.807897
T19 ,26,1512.611465,157.609471,58.961285,31.311055,1.883082,0.765196,3.413586
T76,173,1400.235486,157.609649,58.550248,31.635663,1.850767,0.708346,5.695926
T90,106,1543.411251,157.61119,57.666766,33.315776,1.730915,0.78076,2.360945
T20 ,14,1575.229633,157.614074,58.04403,33.443392,1.73559,0.796826,7.039114
T15 ,121,1531.830412,157.620009,61.063432,32.726555,1.865868,0.774815,2.33705
T9 ,186,1502.120673,157.621407,61.003601,30.5018,2,0.759774,9.359017
T69,74,1484.473618,157.623107,62.806934,30.85093,2.03582,0.750832,4.080202
T24 ,211,1552.087849,157.624845,59.298017,33.246528,1.783585,0.785013,1.843473
T73,72,1484.831007,157.636593,60.214559,30.107279,2,0.750884,9.9622
T19 ,48,1538.343949,157.639189,59.228587,33.844907,1.75,0.77792,5.64363
T47,42,1606.199593,157.640252,56.161956,40.23303,1.395917,0.812223,0.9446
T97,75,1504.676374,157.640915,61.634053,30.254702,2.037173,0.760878,2.186779
T80,11,1520.965139,157.641304,57.626971,32.140575,1.792966,0.769111,7.823775
T9 ,75,1574.77083,157.643183,59.645048,32.583811,1.830512,0.7963,6.027637
T38 ,23,1470.515802,157.643183,57.778456,31.494885,1.834535,0.743583,1.940641
T15 ,211,1565.006139,157.6501,58.938832,33.028482,1.784485,0.791293,2.848817
T54,131,1469.742089,157.650434,58.188558,34.600488,1.681727,0.743123,2.197159
T19 ,173,1556.433121,157.651497,59.383242,32.512614,1.826468,0.786945,1.974605
T69,127,1298.661954,157.652689,64.941276,28.986063,2.240431,0.656604,10.239985
T94,125,1316.824317,157.653485,64.484515,26.729675,2.412469,0.66578,2.303073
T43 ,23,1506.437168,157.655876,57.810116,33.400436,1.730819,0.761624,5.645125
T51,103,1534.790219,157.659092,59.939981,33.474801,1.7906,0.775927,10.872925
T31 ,151,1131.266567,157.660412,56.937719,28.370521,2.006932,0.571912,10.766803
T58,99,1522.739376,157.662968,58.801898,33.002225,1.781756,0.769797,4.926444
T42 ,18,1493.081122,157.663958,59.195658,31.920461,1.854474,0.754794,1.822019
T21 ,14,1359.763015,157.665181,62.1417,27.656936,2.246876,0.687387,13.965671
T49,142,1511.363282,157.672295,61.339294,31.28729,1.960518,0.763955,8.567458
T77,131,1583.560091,157.676113,58.406659,33.893256,1.723253,0.80041,2.086709
T44 ,28,1583.801562,157.676546,55.17734,35.577038,1.550926,0.800528,2.091461
T32 ,27,1519.491339,157.681273,59.650482,31.575089,1.889163,0.767976,4.725615
T49,147,1504.037161,157.681923,58.687412,33.593667,1.746978,0.760159,8.661076
T96,57,1476.51185,157.683832,61.549932,31.58242,1.948867,0.74623,7.64268
T43 ,49,1470.892807,157.687023,58.663155,31.498626,1.862404,0.74336,7.072148
T24 ,233,1579.829504,157.688143,57.267651,33.229139,1.723417,0.798403,5.987781
T31 ,204,1492.912297,157.688678,58.944658,30.681251,1.921195,0.754472,6.865545
T48,114,1528.494943,157.688768,60.770386,31.074358,1.955644,0.772454,6.70106
T70,60,1518.170846,157.69191,59.466584,35.477924,1.676157,0.767205,4.906729
T55,38,1488.267896,157.692625,57.729046,31.457729,1.835131,0.752087,4.980373
T41 ,122,1511.566151,157.692626,59.317194,33.187948,1.787311,0.763861,4.382683
T28 ,61,1503.006445,157.695444,56.792007,32.783383,1.732341,0.759508,1.894734
T42 ,51,1506.538022,157.705912,58.209499,31.423427,1.852424,0.761192,7.180475
T74,75,1411.0529,157.712271,57.978767,30.602766,1.89456,0.712889,7.459327
T95,161,1546.657456,157.71418,59.502043,32.062519,1.855813,0.78138,4.788744
T72,175,1541.666667,157.7218,57.722583,32.533508,1.77425,0.778784,10.635905
T32 ,73,1493.029182,157.722486,61.085261,31.780062,1.922125,0.754208,3.183644
T14 ,122,1539.740512,157.72663,60.000384,31.808317,1.886311,0.777763,3.65252
T82,138,1509.416948,157.734159,61.457994,31.861007,1.928941,0.762373,5.418571
T13 ,88,1480.095225,157.735648,59.118866,32.568486,1.815217,0.747549,7.430235
T65,180,1531.974028,157.736433,59.598693,32.663727,1.824614,0.773744,2.283697
T72,160,1506.585249,157.742171,59.01693,31.592472,1.868069,0.760866,8.031782
T57,150,1549.466597,157.750352,58.927403,35.291837,1.669718,0.782441,0.933712
T19 ,126,1519.745223,157.752958,59.67641,31.298847,1.906665,0.767407,5.610838
T19 ,156,1534.522293,157.752958,55.793066,34.122298,1.635091,0.774869,7.556657
T76,53,1523.29952,157.753124,59.852565,33.230906,1.801111,0.7692,2.404364
T35 ,126,1586.219247,157.755039,58.366237,34.278685,1.702698,0.800952,5.96406
T24 ,237,1516.399364,157.755279,58.022112,32.751754,1.771573,0.765695,0.666443
T65,187,1481.898555,157.765252,60.238483,31.759996,1.896678,0.748179,4.531836
T12 ,24,1540.514182,157.770096,59.310462,33.891692,1.75,0.777725,0.63611
T37 ,122,1498.883312,157.770395,58.076481,31.120999,1.866151,0.756705,10.482971
T71,148,1502.441972,157.774618,57.335391,33.49323,1.71185,0.758461,2.032313
T12 ,185,1565.573104,157.779071,58.575085,33.831689,1.731367,0.790286,2.311658
T60,95,1556.1496,157.779643,58.232338,34.303113,1.697582,0.785524,7.681656
T33 ,106,1534.480095,157.784757,60.138807,32.114059,1.872663,0.774535,6.188884
T74,68,1559.761695,157.789008,58.422872,32.139757,1.817776,0.787254,4.146119
T46,23,1534.201089,157.79004,59.915378,31.456434,1.90471,0.774342,4.185971
T11 ,40,1433.701271,157.791207,60.874811,28.667974,2.123443,0.723607,3.119712
T51,200,1536.978283,157.795007,58.292912,32.327606,1.803193,0.775695,2.728067
T79,132,1603.88974,157.79789,59.575687,34.649574,1.719377,0.809435,3.012645
T58,116,1521.780807,157.802129,59.114422,33.281815,1.776178,0.767956,4.473425
T24 ,101,1585.897992,157.809308,58.238359,34.168134,1.704464,0.800239,1.79679
T50,92,1472.855076,157.813158,59.853209,29.601976,2.021933,0.743162,6.900189
T67,67,1521.389064,157.814583,59.075627,31.612074,1.868768,0.767637,9.99862
T78,128,1522.863741,157.815084,57.461705,32.398358,1.773599,0.768376,6.729114
T71,72,1526.861689,157.816394,61.993631,31.35013,1.97746,0.770381,4.721645
T77,59,1511.337868,157.819692,58.949611,30.923063,1.906332,0.762516,6.777466
T11 ,112,1551.627777,157.82233,59.60374,32.457881,1.836341,0.782817,8.457126
T9 ,145,1512.381995,157.822683,59.265352,31.775998,1.865098,0.763014,3.144349
T40 ,50,1482.719547,157.822824,58.819357,31.089745,1.891921,0.748048,5.283515
T67,30,1473.663329,157.822914,61.144995,32.72568,1.86841,0.743478,2.411879
T31 ,126,1508.355422,157.825156,58.848777,31.8244,1.849172,0.760959,3.781629
T98,107,1380.785936,157.827679,61.476266,29.127132,2.110619,0.696578,9.681582
T74,115,1515.717001,157.829095,60.199261,31.295605,1.923569,0.764634,7.168664
T72,16,1542.863985,157.832097,59.532019,31.95423,1.86304,0.7783,1.445796
T16 ,34,1550.593556,157.833042,57.663181,32.880378,1.753726,0.78219,7.898861
T33 ,224,1485.940156,157.835759,59.291451,30.149582,1.966576,0.74955,4.712053
T98,54,1511.475494,157.836422,58.461254,31.517351,1.854891,0.762424,2.426018
T15 ,56,1531.961025,157.846761,61.044178,31.273485,1.951947,0.772656,5.875152
T7,93,1536.590033,157.850103,60.625121,33.022065,1.835897,0.774958,2.019338
T59,58,1526.199847,157.850357,56.727327,36.647456,1.54792,0.769715,7.720238
T56,166,1562.306627,157.851467,59.525879,36.928354,1.611929,0.787914,2.080605
T81,28,1606.232219,157.853176,56.574331,35.581411,1.589997,0.810049,2.411364
T44 ,70,1571.467726,157.856194,58.621504,33.948909,1.726757,0.792487,3.369469
T42 ,54,1542.211502,157.857842,58.954972,33.87691,1.74027,0.777717,1.98875
T24 ,245,1610.316428,157.863336,55.684001,35.217655,1.581139,0.812005,2.278837
T15 ,180,1504.924114,157.868038,59.186513,30.666175,1.930026,0.758815,8.265866
T41 ,266,1550.365868,157.869652,58.689613,32.140117,1.826055,0.781712,0.836963
T11 ,121,1543.942993,157.87546,59.300567,32.864289,1.804407,0.778416,3.833426
T65,214,1589.716558,157.875579,59.413478,34.03241,1.745791,0.801493,4.658179
T15 ,8,1595.438991,157.876852,58.043382,33.484068,1.733463,0.804365,4.661919
T15 ,192,1538.752906,157.876852,59.395789,31.244236,1.901016,0.775786,7.429298
T62,197,1587.858121,157.877351,57.193137,33.64606,1.699847,0.800538,0.220443
T33 ,27,1603.878045,157.878009,56.527832,35.99683,1.570356,0.808608,7.110338
T82,106,1380.851776,157.878452,57.35745,31.731359,1.807595,0.696163,2.89986
T21 ,66,1564.225388,157.879283,58.127424,34.619904,1.679017,0.788604,1.019119
T53,54,1500.285307,157.881816,59.795181,32.770329,1.824674,0.756344,3.751394
T90,130,1541.870023,157.886982,57.915676,33.832212,1.71185,0.777258,5.975672
T76,19,1584.208858,157.888393,57.137115,35.666186,1.601997,0.798586,1.004956
T75,112,1494.219191,157.88953,58.905155,33.959261,1.734583,0.753212,5.403322
T34 ,69,1562.605887,157.9037,59.977708,32.16495,1.864691,0.787544,0.376095
T16 ,5,1535.895986,157.908608,58.279943,32.338655,1.802176,0.774034,10.416898
T43 ,108,1559.893647,157.912606,59.414533,33.143878,1.792625,0.786088,3.557556
T32 ,249,1450.028177,157.912949,58.081279,31.497394,1.844003,0.73072,5.348019
T20 ,135,1577.101637,157.918916,59.301125,33.007678,1.796586,0.794696,3.010361
T19 ,149,1576.305732,157.926162,58.538463,32.555685,1.798103,0.794222,5.54847
T9 ,88,1550.143659,157.927832,59.92653,33.771463,1.774472,0.781024,2.477693
T11 ,167,1503.562945,157.92859,60.033524,30.275157,1.98293,0.757548,1.913607
T44 ,10,1478.826915,157.930606,59.583774,33.296769,1.789476,0.745066,3.729247
T43 ,126,1571.228659,157.93463,58.330634,33.463223,1.743127,0.791579,2.905539
T80,155,1547.475731,157.937773,57.084372,34.622822,1.64875,0.779582,13.824956
T66,115,1593.680976,157.938095,58.612023,34.007162,1.72352,0.802856,3.872366
T15 ,24,1503.09553,157.940684,60.485311,31.156324,1.941349,0.757196,1.896139
T75,101,1501.545101,157.941404,61.322558,31.800031,1.92838,0.756408,1.984618
T11 ,74,1564.482325,157.94148,58.141781,33.370572,1.742307,0.788112,3.537706
T73,29,1573.537894,157.946236,59.118374,33.584626,1.760281,0.792626,7.93761
T66,99,1534.740229,157.946545,58.406856,34.595105,1.688298,0.77308,8.86217
T71,23,1545.742913,157.946791,59.265599,33.67688,1.75983,0.77862,1.653228
T50,83,1542.695055,157.948305,60.092521,30.90197,1.944618,0.77707,7.573201
T9 ,175,1594.33575,157.949609,59.809979,33.421237,1.78958,0.803068,6.719701
T40 ,189,1472.747875,157.958153,59.506945,29.229966,2.03582,0.741744,13.6447
T30 ,71,1347.007116,157.960088,60.847234,30.159337,2.017526,0.678399,0.960838
T24 ,120,1555.26658,157.962121,60.017336,31.807287,1.886905,0.783265,4.612495
T16 ,160,1485.585076,157.971209,55.721284,33.666136,1.655114,0.748086,5.578532
T24 ,173,1583.152724,157.971392,56.953937,34.172362,1.666667,0.797216,5.684286
T64,95,1528.254264,157.972375,57.920069,32.476071,1.783469,0.769561,2.493968
T31 ,153,1537.512965,157.98162,58.956388,32.26318,1.827358,0.774133,2.569488
T22 ,67,1499.464604,157.982929,58.800219,30.169066,1.949024,0.754963,9.154141
T7,240,1558.459309,157.985983,57.761851,32.835276,1.75914,0.784636,7.549758
T45 ,87,1508.972973,157.987283,57.870312,33.278513,1.738969,0.759709,3.881822
T57,19,1589.317096,157.991786,59.518792,33.643761,1.769089,0.800113,4.5162
T16 ,73,1554.974562,157.993341,58.628088,33.370998,1.756857,0.782809,1.919952
T11 ,134,1505.658796,157.99461,58.431838,34.06673,1.715217,0.75797,0.830302
T51,137,1569.662491,157.996237,57.906893,33.261688,1.740949,0.790174,1.337779
T49,103,1587.897871,157.999366,56.726378,34.980254,1.621669,0.799322,13.509725
T49,172,1591.015369,157.999366,59.15566,33.449517,1.768506,0.800891,5.32868
T59,26,1569.886884,158.000365,57.083997,34.558318,1.651816,0.790246,2.732926
T60,99,1568.401772,158.000365,58.885384,32.219452,1.827635,0.789498,4.430059
T10 ,125,1476.621052,158.000757,59.623277,30.341284,1.965088,0.743294,10.500003
T41 ,103,1303.552461,158.001452,58.795093,33.773987,1.74084,0.65617,8.510708
T9 ,41,1568.203585,158.002184,59.963048,33.678154,1.780473,0.78938,3.996158
T48,28,1518.619869,158.003237,60.6783,31.650982,1.917106,0.764411,2.315849
T76,80,1435.784802,158.003852,62.210292,28.748304,2.163964,0.72271,5.117388
T50,131,1434.883826,158.004285,59.973927,30.993261,1.935063,0.722252,6.22818
T14 ,62,1515.669667,158.006495,59.90111,30.862886,1.940878,0.762895,4.884
T34 ,4,1585.533895,158.007432,57.067335,35.01951,1.629587,0.79805,1.870796
T47,147,1478.780695,158.009756,59.932882,30.964467,1.935537,0.744296,3.944745
T21 ,69,1489.348292,158.009773,61.388612,31.179187,1.968897,0.749615,3.122036
T3 ,253,1596.138282,158.01432,61.965718,33.592472,1.844631,0.803318,2.951067
T70,159,1594.877296,158.01684,59.68942,33.566748,1.778231,0.802658,4.902955
T81,80,1542.755918,158.022016,58.392958,31.973908,1.826269,0.776376,4.806124
T42 ,174,1430.620795,158.02206,57.472029,31.459766,1.826842,0.719944,4.764533
T48,128,1552.528257,158.023544,59.273813,32.915084,1.80081,0.781278,3.134278
T10 ,32,1523.500319,158.023688,60.745038,31.839365,1.90786,0.766669,3.639043
T33 ,34,1517.484678,158.031013,60.046676,31.953286,1.879202,0.763571,1.1471
T90,125,1520.035962,158.031058,55.833594,36.410339,1.533454,0.764855,3.879237
T35 ,157,1535.3886,158.031607,58.83403,32.732834,1.797401,0.772574,2.07765
T66,112,1574.714299,158.036587,58.556699,33.333333,1.756701,0.792312,1.321099
T14 ,45,1590.791863,158.036775,57.788399,35.154133,1.643858,0.8004,2.3545
T87,68,1573.585779,158.041304,57.440947,37.243536,1.542306,0.791697,3.592942
T50,15,1596.939698,158.043868,57.208043,34.783352,1.644696,0.803421,3.099152
T66,160,1451.911073,158.045037,57.330245,31.920505,1.796032,0.730446,12.064045
T15 ,36,1625.218777,158.052235,57.473518,33.694051,1.705747,0.817561,9.574673
T10 ,129,1545.953819,158.056119,59.582551,33.794885,1.763064,0.777649,3.046708
T71,176,1517.672826,158.068535,60.37661,31.772884,1.900256,0.763303,2.463891
T70,41,1519.109561,158.06889,60.395194,32.774357,1.842758,0.764023,4.327399
T50,52,1522.579333,158.071858,58.381262,34.913068,1.672189,0.765739,1.456123
T47,100,1502.486537,158.081905,60.51051,32.431742,1.86578,0.755538,4.255786
T33 ,81,1591.260236,158.082015,58.623197,33.629863,1.743189,0.800177,5.726458
T9 ,8,1527.295116,158.085556,58.287693,31.960606,1.823736,0.767977,5.346754
T66,177,1545.303947,158.085833,60.730373,32.887394,1.846616,0.77703,6.135681
T13 ,13,1497.024203,158.088615,60.544634,31.084953,1.947715,0.752727,6.074239
T13 ,133,1464.75334,158.088615,59.90779,29.953895,2,0.736501,5.586297
T96,15,1491.25837,158.089398,56.934851,33.134348,1.718303,0.74982,4.894857
T96,106,1523.674142,158.089398,61.192754,32.161809,1.902653,0.766119,1.368072
T73,93,1566.962741,158.09106,58.805348,33.731995,1.743311,0.787869,6.719538
T20 ,47,1558.256789,158.098967,60.657753,31.573802,1.921142,0.783413,2.40668
T76,146,1530.205597,158.099502,59.085351,31.99153,1.846906,0.769305,4.394313
T57,189,1368.406723,158.10037,56.916815,35.225145,1.615801,0.687954,1.085813
T51,84,1575.953175,158.101362,58.22249,34.898871,1.66832,0.792286,0.918784
T31 ,47,1575.314049,158.106391,56.90735,33.5451,1.696443,0.791914,2.686708
T9 ,128,1517.033794,158.107333,59.38758,31.429655,1.88954,0.762608,2.861137
T19 ,11,1547.643312,158.108071,58.265809,33.206553,1.754648,0.777988,2.462309
T60,39,1605.034529,158.112502,57.859221,36.590002,1.581285,0.806792,2.086211
T56,18,1587.6477,158.114892,59.118571,37.238248,1.587577,0.798029,5.350371
T77,151,1502.947846,158.118462,59.525714,35.641195,1.670138,0.75542,2.563689
T65,85,1573.304262,158.121558,55.863514,36.06611,1.54892,0.790752,10.103714
T92,68,1387.226516,158.122378,59.176051,30.118608,1.964767,0.697221,6.805753
T24 ,283,1471.897125,158.124206,58.833235,31.965883,1.840501,0.73976,1.769283
T7,82,1515.677538,158.125596,61.2085,30.455388,2.009776,0.76175,0.977433
T33 ,175,1534.480095,158.133016,59.06736,33.372366,1.769948,0.771127,4.015638
T24 ,104,1486.779367,158.133476,61.164351,29.736598,2.056871,0.747152,7.603389
T88,70,1554.52842,158.134356,61.683644,35.291239,1.747846,0.781189,4.552943
T55,190,1576.97089,158.135404,59.463832,34.613193,1.717953,0.792456,6.743112
T63,30,1507.210017,158.139432,57.480004,32.050865,1.793399,0.757362,7.90613
T13 ,152,1488.427457,158.140306,60.505301,30.742691,1.96812,0.747915,2.541613
T16 ,56,1542.255512,158.144472,58.279943,33.497804,1.739814,0.774922,2.341425
T6 ,134,1410.870471,158.145668,58.726684,30.629247,1.91734,0.708896,2.38021
T8,183,1600.913476,158.153607,55.713145,34.983876,1.592538,0.804303,5.575225
T8,189,1557.336938,158.153607,58.506171,32.15513,1.819497,0.78241,5.168573
T47,127,1528.253756,158.154055,60.591364,35.084185,1.727028,0.767794,8.467552
T33 ,74,1557.269403,158.154142,58.577057,33.058384,1.771927,0.782371,3.475477
T33 ,191,1487.227687,158.154142,60.927916,30.463958,2,0.747182,7.759102
T20 ,106,1567.866414,158.161362,58.04403,32.569966,1.782134,0.787623,3.094768
T14 ,63,1516.330954,158.161567,55.631132,34.320319,1.620939,0.761732,3.490947
T80,8,1356.266489,158.162306,51.236597,44.803759,1.143578,0.681317,6.168644
T94,88,1420.581358,158.162664,59.143729,32.09565,1.842734,0.713622,3.030285
T79,73,1619.594442,158.162778,59.213972,34.529711,1.71487,0.813594,1.095156
T87,112,1543.87364,158.16437,60.375522,36.451142,1.656341,0.77554,0.302724
T10 ,116,1546.864096,158.166844,59.74529,32.067267,1.863124,0.777018,7.943798
T10 ,166,1500.136542,158.166844,59.778292,31.02364,1.926863,0.753546,2.881305
T71,129,1563.743014,158.169391,57.825072,32.874934,1.758941,0.785471,3.481338
T35 ,103,1537.592639,158.180817,60.361841,31.914597,1.891355,0.772224,2.354985
T79,112,1549.865568,158.183646,57.200128,33.764414,1.694095,0.77836,3.385997
T95,82,1566.319481,158.184122,60.293857,35.100784,1.717735,0.786619,4.405262
T44 ,69,1550.089078,158.184666,58.777925,33.448706,1.757256,0.778463,5.636078
T37 ,11,1486.515694,158.184816,60.860839,31.504466,1.931816,0.746534,5.21641
T55,111,1556.122449,158.186551,59.992834,33.879635,1.770764,0.781474,0.579557
T50,13,1504.836814,158.187213,57.208043,32.665537,1.751327,0.755712,4.72148
T72,174,1545.85728,158.188306,61.379808,31.912986,1.923349,0.776302,3.526392
T15 ,73,1555.34077,158.188712,59.975701,31.477468,1.905353,0.78106,5.121531
T75,176,1486.626885,158.191876,62.841586,32.14995,1.95464,0.746524,5.709563
T44 ,89,1528.573386,158.193694,57.218425,35.577038,1.608296,0.76757,0.482144
T8,199,1508.866777,158.1938,60.447534,30.872174,1.957994,0.757673,6.876798
T67,36,1512.637401,158.194678,58.812333,32.226242,1.824983,0.759558,3.928504
T42 ,21,1579.916212,158.194967,59.214956,33.184042,1.784441,0.793339,3.87059
T33 ,223,1559.329454,158.196392,59.200176,32.098018,1.844356,0.782987,1.333836
T16 ,70,1577.162239,158.197905,58.036947,34.495475,1.682451,0.791926,4.470547
T20 ,152,1560.003994,158.199392,57.612406,33.607185,1.714288,0.783296,3.969579
T21 ,134,1376.780537,158.202972,55.803946,31.516964,1.7706,0.691266,9.345368
T90,21,1495.119445,158.204973,57.385453,33.052589,1.736186,0.750664,5.794812
T36 ,36,1542.802157,158.209178,60.483059,31.7768,1.903372,0.774563,3.658621
T58,109,1558.845457,158.21165,58.776535,32.019405,1.835654,0.782593,4.097195
T67,169,1511.587202,158.214789,61.306994,31.493731,1.946641,0.758838,11.239627
T44 ,135,1402.905304,158.215489,57.016884,36.572339,1.559017,0.704272,7.114174
T56,29,1320.682441,158.224007,62.113051,30.25269,2.053141,0.662924,14.135275
T42 ,170,1495.366256,158.224634,56.480501,33.015283,1.710738,0.750601,4.64372
T37 ,197,1495.641315,158.225618,60.427223,31.213461,1.935935,0.75073,3.730191
T33 ,87,1517.870938,158.226268,59.224095,32.146117,1.842341,0.761882,0.764871
T33 ,230,1545.681619,158.226268,58.250842,31.613003,1.842623,0.775841,1.421304
T51,100,1537.525299,158.228258,59.410613,32.111138,1.850156,0.771728,4.835199
T12 ,77,1493.376317,158.231925,58.982973,31.958104,1.845634,0.749533,3.73548
T11 ,188,1504.261562,158.238252,59.444121,30.505041,1.948666,0.754936,6.752062
T53,144,1407.703281,158.239181,62.119024,27.241196,2.280334,0.706469,11.397199
T7,126,1528.115688,158.23971,60.29279,30.967205,1.946988,0.766894,2.118661
T71,17,1459.015155,158.240707,61.541221,31.434335,1.957771,0.732206,5.801707
T69,149,1622.317597,158.241352,58.595874,34.244469,1.711105,0.814153,3.590805
T70,97,1474.85584,158.2466,61.647838,31.180777,1.97711,0.7401,3.560663
T19 ,129,1543.821656,158.251558,59.503252,34.35669,1.731926,0.77466,1.7422
T7,55,1509.936852,158.261476,58.642508,31.652586,1.852692,0.757562,10.901418
T20 ,24,1628.76897,158.261787,57.386678,35.765951,1.604506,0.817179,6.329235
T79,153,1539.940196,158.263539,59.315729,32.034482,1.851621,0.772595,6.433579
T14 ,151,1555.743656,158.264949,59.136705,31.936953,1.85167,0.78051,6.368608
T55,184,1574.381021,158.267661,56.203759,36.559966,1.537303,0.789833,3.544631
T10 ,186,1567.648754,158.268069,59.173747,33.055043,1.790158,0.786452,3.669551
T48,186,1551.219512,158.268679,58.99213,34.076584,1.731163,0.778203,2.211838
T46,152,1566.741931,158.268814,59.49493,31.946628,1.862323,0.785989,11.327342
T19 ,171,1598.726115,158.272571,57.001509,35.480326,1.606567,0.801997,3.627522
T33 ,58,1482.721327,158.27727,61.460231,30.008325,2.048106,0.743759,1.581305
T16 ,164,1479.225551,158.282639,56.389384,32.255516,1.748209,0.741955,4.273918
T93,30,1410.494862,158.284218,62.808224,28.904018,2.172993,0.707467,3.54294
T72,42,1574.353448,158.28667,58.251174,33.676396,1.729733,0.78963,1.76158
T87,33,1555.321174,158.287436,59.411272,36.882614,1.610821,0.780076,0.733788
T69,99,1574.981065,158.291852,58.958819,35.279388,1.671197,0.789893,7.626078
T49,121,1402.406709,158.303193,61.754643,30.70901,2.010962,0.703242,2.202376
T21 ,175,1509.895374,158.303901,60.179571,30.644985,1.963766,0.757135,3.587233
T60,61,1571.000718,158.303933,60.698556,33.034976,1.837403,0.787776,9.259816
T80,125,1592.172332,158.306177,58.193126,34.21351,1.700881,0.79837,9.484725
T76,52,1463.522326,158.310612,60.733225,31.75354,1.912644,0.733819,11.198977
T52,11,1628.469603,158.311719,58.716446,37.632383,1.560264,0.816514,2.287995
T33 ,218,1497.656693,158.31952,60.946932,30.277425,2.01295,0.75085,3.727092
T62,155,1374.126462,158.324123,51.55771,41.757803,1.234684,0.688878,9.958226
T12 ,137,1546.067781,158.327573,59.720132,33.831689,1.765213,0.775042,4.572604
T41 ,148,1551.103505,158.329012,58.078115,33.95695,1.710345,0.777552,1.303038
T20 ,86,1546.650359,158.332798,60.259357,31.538208,1.910678,0.775283,4.910722
T20 ,165,1620.282548,158.332798,58.147143,34.41446,1.689614,0.812192,4.904732
T60,80,1576.446128,158.333224,59.662093,33.214312,1.796277,0.790214,5.305635
T44 ,163,1547.348225,158.333491,61.136735,30.746057,1.988442,0.775626,2.390596
T36 ,136,1508.826534,158.335855,59.468929,32.585236,1.825027,0.756294,5.631969
T48,178,1484.830458,158.338013,60.872107,30.89003,1.970607,0.744246,3.069995
T75,64,1540.705419,158.338598,61.628062,32.104344,1.919618,0.772246,0.937926
T24 ,123,1632.278572,158.340318,55.502069,37.560335,1.477678,0.818128,2.814212
T67,72,1587.901701,158.340338,57.396509,35.944107,1.596827,0.795885,7.915808
T10 ,112,1533.968504,158.346363,60.306386,31.31568,1.925757,0.768794,1.041993
T16 ,37,1541.831543,158.349036,59.222874,32.062157,1.847127,0.772709,2.005179
T70,56,1407.536543,158.3507,60.523841,28.28996,2.139411,0.70539,12.158848
T92,152,1515.276331,158.352759,59.857931,31.305904,1.912033,0.759365,3.301441
T81,168,1466.933276,158.355997,60.579005,31.923502,1.89763,0.735108,10.852124
T31 ,75,1556.528754,158.35936,59.018908,32.54061,1.8137,0.779973,4.372952
T14 ,113,1592.907982,158.359461,57.439471,34.33573,1.672878,0.798201,0.343675
T52,121,1556.020915,158.36298,57.670409,34.092531,1.691585,0.779683,8.424305
T15 ,106,1622.998354,158.364095,57.280023,34.878796,1.642259,0.813232,3.934228
T37 ,40,1502.845753,158.364924,61.870494,30.564284,2.024274,0.75302,2.305074
T27 ,23,1555.997945,158.366528,61.124407,38.318095,1.595184,0.779636,5.292182
T15 ,35,1540.059037,158.372909,59.781566,30.937563,1.93233,0.771588,7.121746
T19 ,116,1597.707006,158.374032,58.538463,34.809765,1.681668,0.800459,5.147849
T41 ,259,1534.875487,158.374239,60.401603,33.067709,1.826604,0.768978,5.090605
T80,144,1536.077457,158.378112,59.136222,33.083083,1.787506,0.769543,4.640429
T94,136,1477.707514,158.382461,62.475418,30.166752,2.071002,0.74026,4.256094
T81,45,1555.773257,158.386499,58.337775,35.232714,1.655784,0.779327,2.563581
T81,73,1581.271136,158.386499,56.999708,35.866909,1.5892,0.7921,6.764113
T8,142,1493.253793,158.387868,58.226694,30.580187,1.904066,0.747997,5.102094
T53,25,1570.613409,158.391022,58.816187,33.480891,1.756709,0.786716,7.286861
T35 ,21,1572.857261,158.391832,59.284193,33.051124,1.793712,0.787832,1.314416
T66,137,1518.414482,158.393257,61.249984,31.848973,1.923138,0.760548,5.514583
T44 ,125,1566.808277,158.395137,59.473272,32.965861,1.804087,0.784769,5.651851
T57,40,1324.472167,158.403938,58.232338,30.688897,1.897505,0.663316,10.735444
T59,178,1552.684339,158.403938,60.164046,35.876132,1.676994,0.777609,2.591218
T93,151,1496.17343,158.408678,61.750738,30.941956,1.995696,0.749262,2.026561
T7,78,1552.03521,158.410105,61.253145,31.932037,1.918235,0.777223,2.762487
T15 ,55,1534.181448,158.424278,59.534167,31.381886,1.897087,0.768145,11.040471
T41 ,158,1549.480703,158.428832,59.869247,34.410104,1.739874,0.77576,2.795693
T13 ,145,1494.511308,158.432713,59.145706,32.710309,1.808167,0.748203,0.70892
T20 ,36,1540.909545,158.433223,57.612406,32.935761,1.749236,0.771426,6.393141
T9 ,82,1568.47722,158.435535,61.122353,32.233415,1.896242,0.785205,6.026158
T24 ,141,1541.973703,158.439104,59.017139,35.803571,1.648359,0.771902,6.48105
T20 ,23,1584.714457,158.441839,59.252701,33.443392,1.771731,0.79327,1.388975
T94,36,1507.997662,158.443157,61.099328,31.863009,1.917563,0.754855,2.500145
T94,63,1508.529068,158.443157,60.890232,32.88078,1.851849,0.755121,11.114881
T94,64,1317.754278,158.443157,61.962965,27.392434,2.262047,0.659625,8.662289
T19 ,190,1555.159236,158.445776,57.48442,33.378738,1.722187,0.778437,2.400829
T54,183,1538.636249,158.453185,58.523704,32.910898,1.778247,0.770094,1.387758
T14 ,181,1580.872559,158.453974,59.925392,32.531886,1.842051,0.791226,3.50099
